ns:base.folklore.named_mythical_creature.parents	ns:base.folklore.named_mythical_creature	ns:base.folklore.named_mythical_creature
ns:computer.programming_language.parent_language	ns:computer.programming_language	ns:computer.programming_language
ns:american_football.football_conference.teams	ns:american_football.football_conference	ns:american_football.football_team
ns:medicine.icd_9_cm_classification.includes_classifications	ns:medicine.icd_9_cm_classification	ns:medicine.icd_9_cm_classification
ns:tv.tv_character.appeared_in_tv_episodes..tv.tv_guest_role.actor	ns:tv.tv_character	ns:tv.tv_actor
ns:base.cocktails.cocktail.standard_drinkware	ns:base.cocktails.cocktail	ns:base.cocktails.cocktail_drinkware
ns:base.ikariam.ikariam_research_category.researches	ns:base.ikariam.ikariam_research_category	ns:base.ikariam.ikariam_research
ns:military.military_person.served_aboard..user.patrick.default_domain.warship_crew_tenure.ship	ns:military.military_person	ns:user.patrick.default_domain.warship_v1_1
ns:base.braziliangovt.state.politicians	ns:base.braziliangovt.state	ns:base.braziliangovt.politician
ns:base.process.process.input	ns:base.process.process	ns:base.process.process_state
ns:theater.theatrical_composer.plays_composed	ns:theater.theatrical_composer	ns:theater.play
ns:transportation.road.end2..transportation.road_starting_point.location	ns:transportation.road	ns:location.location
ns:base.litcentral.focal_taxa.estimated_population_size_s..base.birdconservation.population_size.location	ns:base.litcentral.focal_taxa	ns:base.litcentral.focal_location
ns:base.engineeringdraft.manufactured_component.manufactured_by..base.engineeringdraft.component_manufacturing.manufacturer	ns:base.engineeringdraft.manufactured_component	ns:base.engineeringdraft.manufacturer
ns:base.firsts.first.achievements..base.firsts.first_achievement.category	ns:base.firsts.first	ns:base.firsts.first_achievement_category
ns:user.jamie.default_domain.yacht_racing.yacht_owner.competitions..user.jamie.default_domain.yacht_racing.competitor.skipper	ns:user.jamie.default_domain.yacht_racing.yacht_owner	ns:user.jamie.default_domain.yacht_racing.yacht_skipper
ns:user.patrick.default_domain.tag.tagged_topics	ns:user.patrick.default_domain.tag	ns:user.patrick.default_domain.tagged_topic
ns:theater.play.productions	ns:theater.play	ns:theater.theater_production
ns:user.arielb.default_domain.dormitory.institution	ns:user.arielb.default_domain.dormitory	ns:common.topic
ns:user.mmcm.default_domain.professor.post_doctoral_advisor	ns:user.mmcm.default_domain.professor	ns:people.person
ns:base.coinsdaily.coin_type.obverse_design	ns:base.coinsdaily.coin_type	ns:base.coinsdaily.design
ns:periodicals.newspaper_circulation_area.newspapers	ns:periodicals.newspaper_circulation_area	ns:book.newspaper
ns:user.fairestcat.bandom.musician.band	ns:user.fairestcat.bandom.musician	ns:user.fairestcat.bandom.band
ns:base.motorcycle.engine_type.generic_description	ns:base.motorcycle.engine_type	ns:base.motorcycle.motorcycle_engine_generic_description
ns:user.pak21.default_domain.tectonic_plate.boundaries	ns:user.pak21.default_domain.tectonic_plate	ns:user.pak21.default_domain.tectonic_plate_boundary
ns:base.yalebase.secret_society.founders	ns:base.yalebase.secret_society	ns:base.yalebase.secret_society_founder
ns:aviation.aircraft_line.models_in_line	ns:aviation.aircraft_line	ns:aviation.aircraft_model
ns:user.alexander.philosophy.philosopher.interests	ns:user.alexander.philosophy.philosopher	ns:user.alexander.philosophy.subject
ns:people.cause_of_death.includes_causes_of_death	ns:people.cause_of_death	ns:people.cause_of_death
ns:base.architecture2.destroyed_structure.site_replaced_by	ns:base.architecture2.destroyed_structure	ns:base.architecture2.structure2
ns:user.pak21.default_domain.major_league_sports_team.affiliates	ns:user.pak21.default_domain.major_league_sports_team	ns:user.pak21.default_domain.minor_league_sports_team
ns:location.location.partially_containedby	ns:location.location	ns:location.location
ns:sports.pro_athlete.teams..baseball.baseball_historical_roster_position.team	ns:sports.pro_athlete	ns:sports.sports_team
ns:base.disaster2.injured_person.injuries..base.disaster2.injury.type_of_injury	ns:base.disaster2.injured_person	ns:base.disaster2.type_of_injury
ns:fictional_universe.fictional_character.based_on	ns:fictional_universe.fictional_character	ns:fictional_universe.person_in_fiction
ns:base.nascar.nascar_racing_organization.drivers	ns:base.nascar.nascar_racing_organization	ns:base.nascar.nascar_driver
ns:base.argumentmaps.proposed_solution.problem	ns:base.argumentmaps.proposed_solution	ns:base.argumentmaps.practical_problem
ns:theater.theater_genre.plays_in_this_genre	ns:theater.theater_genre	ns:theater.play
ns:amusement_parks.ride.manufacturer	ns:amusement_parks.ride	ns:amusement_parks.ride_manufacturer
ns:location.statistical_region.gni_per_capita_in_ppp_dollars..measurement_unit.dated_money_value.currency	ns:location.statistical_region	ns:finance.currency
ns:base.schemastaging.sports_team_extra.training_ground..base.schemastaging.team_training_ground_relationship.facility	ns:base.schemastaging.sports_team_extra	ns:base.schemastaging.sports_facility_extra
ns:user.robert.us_congress.us_representative.state	ns:user.robert.us_congress.us_representative	ns:location.us_state
ns:music.recording.engineer	ns:music.recording	ns:music.engineer
ns:symbols.flag_referent.flag..symbols.flag_use.flag	ns:symbols.flag_referent	ns:symbols.flag
ns:base.argumentmaps.object_of_disputed_existence.arguments_that_it_exists	ns:base.argumentmaps.object_of_disputed_existence	ns:base.argumentmaps.existential_argument
ns:astronomy.celestial_object.artificial_satellites	ns:astronomy.celestial_object	ns:spaceflight.satellite
ns:spaceflight.rocket.satellites_launched	ns:spaceflight.rocket	ns:spaceflight.satellite
ns:base.crime.crime.arrest_warrants..base.crime.arrest_warrants.wanted_for	ns:base.crime.crime	ns:base.fight.crime_type
ns:base.tallships.sail_training_organization.sail_training_vessels	ns:base.tallships.sail_training_organization	ns:base.tallships.sail_training_vessel
ns:user.jamie.default_domain.yacht_racing.yacht_helmsman.regattas..user.jamie.default_domain.yacht_racing.competitor.competition	ns:user.jamie.default_domain.yacht_racing.yacht_helmsman	ns:user.jamie.default_domain.yacht_racing.competition
ns:interests.hobbyist.hobbies	ns:interests.hobbyist	ns:interests.hobby
ns:astronomy.orbit_type.orbiting_bodies	ns:astronomy.orbit_type	ns:astronomy.orbital_relationship
ns:base.commonsprototypes.fictional_object_class.subclass	ns:base.commonsprototypes.fictional_object_class	ns:base.commonsprototypes.fictional_object_class
ns:base.mystery.hoaxter.hoax_es	ns:base.mystery.hoaxter	ns:base.mystery.hoax
ns:base.animemanga.anime_studio.anime_titles	ns:base.animemanga.anime_studio	ns:base.animemanga.anime_title
ns:amusement_parks.ride.ride_type	ns:amusement_parks.ride	ns:amusement_parks.ride_type
ns:user.alexander.misc.parody.parody_of	ns:user.alexander.misc.parody	ns:user.alexander.misc.object_of_parody
ns:user.alfborge.default_domain.dance.music	ns:user.alfborge.default_domain.dance	ns:music.genre
ns:travel.transport_terminus.travel_destinations_served..travel.transportation.travel_destination	ns:travel.transport_terminus	ns:travel.travel_destination
ns:business.brand.product_lines	ns:business.brand	ns:business.product_line
ns:base.minerals.crystalline_material.polymorphic_forms	ns:base.minerals.crystalline_material	ns:base.minerals.crystalline_material
ns:base.disaster2.attack.attack..base.disaster2.attack_process.attacker	ns:base.disaster2.attack	ns:base.disaster2.attacker
ns:location.country.administrative_divisions	ns:location.country	ns:location.administrative_division
ns:base.horsefacts.tack.tack_type	ns:base.horsefacts.tack	ns:base.horsefacts.tack
ns:location.es_comarca.capital	ns:location.es_comarca	ns:location.citytown
ns:base.cycleroute.cycle_route.places	ns:base.cycleroute.cycle_route	ns:location.location
ns:music.recording.releases	ns:music.recording	ns:music.release
ns:base.schemastaging.sports_coach.athletes_coached..base.schemastaging.coach_athlete_relationship.athlete	ns:base.schemastaging.sports_coach	ns:base.schemastaging.athlete_extra
ns:user.pak21.default_domain.tectonic_plate_boundary_type.boundaries	ns:user.pak21.default_domain.tectonic_plate_boundary_type	ns:user.pak21.default_domain.tectonic_plate_boundary
ns:base.casinos.casino.shows	ns:base.casinos.casino	ns:base.casinos.casino_show
ns:book.author.works_edited	ns:book.author	ns:book.written_work
ns:film.film_festival_event.films	ns:film.film_festival_event	ns:film.film
ns:comic_strips.comic_strip_genre.comic_strips_of_this_genre	ns:comic_strips.comic_strip_genre	ns:comic_strips.comic_strip
ns:base.minerals.mineral.variety_of	ns:base.minerals.mineral	ns:base.minerals.mineral
ns:user.ajedi32.default_domain.pseudonym.pseudonym_for	ns:user.ajedi32.default_domain.pseudonym	ns:people.person
ns:base.schemastaging.organization_extra.phone_number..base.schemastaging.phone_open_times.time_zone	ns:base.schemastaging.organization_extra	ns:time.time_zone
ns:location.ru_republic.capital	ns:location.ru_republic	ns:location.citytown
ns:user.olet.default_domain.cms.programm_language	ns:user.olet.default_domain.cms	ns:common.topic
ns:base.endorsements.endorsee.newspaper_endorsements..base.endorsements.newspaper_endorsement.newspaper	ns:base.endorsements.endorsee	ns:base.endorsements.endorsing_newspaper
ns:user.mt.default_domain.thinker.influenced_by	ns:user.mt.default_domain.thinker	ns:user.mt.default_domain.thinker
ns:baseball.baseball_coach.current_team_coaching..baseball.current_coaching_tenure.baseball_team	ns:baseball.baseball_coach	ns:baseball.baseball_team
ns:government.electoral_college.offices..government.electoral_college_elected_office.office	ns:government.electoral_college	ns:government.government_office_or_title
ns:interests.collection_category.parent_category	ns:interests.collection_category	ns:interests.collection_category
ns:american_football.football_team.historical_roster..sports.sports_team_roster.player	ns:american_football.football_team	ns:sports.pro_athlete
ns:education.field_of_study.academic_departments	ns:education.field_of_study	ns:education.department
ns:user.jamie.default_domain.yacht_racing.yacht_owner.competitions..user.jamie.default_domain.yacht_racing.competitor.helmsman	ns:user.jamie.default_domain.yacht_racing.yacht_owner	ns:user.jamie.default_domain.yacht_racing.yacht_helmsman
ns:sports.multi_event_tournament.participating_countries	ns:sports.multi_event_tournament	ns:sports.sport_country
ns:boats.ship_class.ship_type	ns:boats.ship_class	ns:boats.ship_type
ns:government.us_president.vice_president	ns:government.us_president	ns:government.us_vice_president
ns:architecture.building.building_complex	ns:architecture.building	ns:architecture.building_complex
ns:user.brandon_macuser.default_domain.bible_translation.publisher	ns:user.brandon_macuser.default_domain.bible_translation	ns:book.publishing_company
ns:sports.pro_athlete.teams..american_football.football_historical_roster_position.position_s	ns:sports.pro_athlete	ns:sports.sports_position
ns:base.proofsareprograms.key_contributor.contributions..base.proofsareprograms.key_contribution.key_concept	ns:base.proofsareprograms.key_contributor	ns:base.proofsareprograms.key_concept
ns:language.human_language.countries_spoken_in	ns:language.human_language	ns:location.country
ns:architecture.building.building_function	ns:architecture.building	ns:architecture.building_function
ns:organization.organization.organization_type	ns:organization.organization	ns:organization.organization_type
ns:user.robert.earthquakes.seismic_fault.intersects_locations	ns:user.robert.earthquakes.seismic_fault	ns:location.location
ns:government.governmental_jurisdiction.government	ns:government.governmental_jurisdiction	ns:government.government
ns:base.whamoworld.wham_o_toys.manufactured_by	ns:base.whamoworld.wham_o_toys	ns:business.business_operation
ns:comic_books.comic_book_publisher.comic_book_series_published	ns:comic_books.comic_book_publisher	ns:comic_books.comic_book_series
ns:computer.software_license.versions	ns:computer.software_license	ns:computer.software_license
ns:conferences.conference.venue	ns:conferences.conference	ns:conferences.conference_venue
ns:base.onephylogeny.type_of_thing.included_in	ns:base.onephylogeny.type_of_thing	ns:base.onephylogeny.type_of_thing
ns:base.warriors.clan_cat.previously_medicine_cat_of	ns:base.warriors.clan_cat	ns:base.warriors.clan
ns:base.metaschema.instance.isa	ns:base.metaschema.instance	ns:base.metaschema.category
ns:base.ancientegypt.pyramid.site	ns:base.ancientegypt.pyramid	ns:base.ancientegypt.pyramid_site
ns:business.brand.products	ns:business.brand	ns:business.consumer_product
ns:broadcast.broadcast.distributor	ns:broadcast.broadcast	ns:broadcast.distributor
ns:base.vancouver.location_in_neighborhood.neighborhood	ns:base.vancouver.location_in_neighborhood	ns:location.neighborhood
ns:sports.pro_athlete.teams..basketball.basketball_roster_position.position	ns:sports.pro_athlete	ns:sports.sports_position
ns:user.gregmarsh.default_domain.venture_capitalist.investor_in_company	ns:user.gregmarsh.default_domain.venture_capitalist	ns:venture_capital.venture_funded_company
ns:measurement_unit.measurement_system.energy_units	ns:measurement_unit.measurement_system	ns:measurement_unit.energy_unit
ns:travel.transport_operator.travel_destinations_served..travel.transportation.transport_operator	ns:travel.transport_operator	ns:travel.transport_operator
ns:base.fight.sentence.convictions..base.crime.criminal_conviction.guilty_of	ns:base.fight.sentence	ns:base.fight.crime_type
ns:film.film_crewmember.films_crewed..film.film_crew_gig.film	ns:film.film_crewmember	ns:film.film
ns:biology.plant_disease_host.disease_s..biology.plant_disease_triangle.plant_disease_cause	ns:biology.plant_disease_host	ns:biology.plant_disease_cause
ns:comic_strips.comic_strip_syndicate.comic_strips_syndicated..comic_strips.comic_strip_syndicate_duration.comic_strip	ns:comic_strips.comic_strip_syndicate	ns:comic_strips.comic_strip
ns:user.jamie.default_domain.yacht_racing.yacht_skipper.regattas..user.jamie.default_domain.yacht_racing.competitor.competition	ns:user.jamie.default_domain.yacht_racing.yacht_skipper	ns:user.jamie.default_domain.yacht_racing.competition
ns:spaceflight.rocket_engine_manufacturer.rocket_engines	ns:spaceflight.rocket_engine_manufacturer	ns:spaceflight.rocket_engine
ns:comic_strips.comic_strip_creator.comic_strips_written..comic_strips.comic_strip_creator_duration.comic_strip	ns:comic_strips.comic_strip_creator	ns:comic_strips.comic_strip
ns:computer.computer.includes_models	ns:computer.computer	ns:computer.computer
ns:olympics.olympic_mascot.olympic_games	ns:olympics.olympic_mascot	ns:olympics.olympic_games
ns:music.compositional_form.superforms	ns:music.compositional_form	ns:music.compositional_form
ns:base.schemastaging.sumo_wrestler.heya..base.schemastaging.heya_wrestler_relationship.heya	ns:base.schemastaging.sumo_wrestler	ns:base.schemastaging.heya
ns:opera.opera.librettist	ns:opera.opera	ns:opera.librettist
ns:base.argumentmaps.decision_maker.motivation..base.argumentmaps.motivation.decision_making_person_or_group	ns:base.argumentmaps.decision_maker	ns:base.argumentmaps.decision_maker
ns:user.thadguidry.default_domain.cereal_grain.breads_made_with	ns:user.thadguidry.default_domain.cereal_grain	ns:user.thadguidry.default_domain.bread
ns:base.locations.continents.planet	ns:base.locations.continents	ns:base.locations.planets
ns:base.landcover.code_category.contained_by_category	ns:base.landcover.code_category	ns:base.landcover.code_category
ns:user.trs80.default_domain.software_platform.used_by	ns:user.trs80.default_domain.software_platform	ns:computer.software
ns:astronomy.astronomer.astronomical_objects_discovered	ns:astronomy.astronomer	ns:astronomy.astronomical_discovery
ns:base.argumentmaps.moral_agent.supports_action	ns:base.argumentmaps.moral_agent	ns:base.argumentmaps.moral_support
ns:physics.fundamental_interaction.particles	ns:physics.fundamental_interaction	ns:physics.particle
ns:fictional_universe.person_in_fiction.representations_in_fiction	ns:fictional_universe.person_in_fiction	ns:fictional_universe.fictional_character
ns:base.newsevents.photographic_technique.includes_techniques	ns:base.newsevents.photographic_technique	ns:base.newsevents.photographic_technique
ns:user.dylanrocks.national_football_league.nfl_stadium.playing_surface	ns:user.dylanrocks.national_football_league.nfl_stadium	ns:user.beadnall.garden_plant.plant_form
ns:user.arielb.default_domain.concentration_camp.survivors	ns:user.arielb.default_domain.concentration_camp	ns:people.person
ns:base.schemastaging.sports_team_extra.venue..base.schemastaging.team_venue_relationship.venue	ns:sports.sports_team	ns:sports.sports_facility
ns:base.ancientegypt.pharaoh.predecessor	ns:base.ancientegypt.pharaoh	ns:base.ancientegypt.pharaoh
ns:government.government_office_category.officeholders..government.government_position_held.district_represented	ns:government.government_office_category	ns:government.political_district
ns:government.government.government_for	ns:government.government	ns:government.governmental_jurisdiction
ns:base.sharing.sharing_location.shared_here..base.sharing.sharing_relationship.shares	ns:base.sharing.sharing_location	ns:base.sharing.sharable_thing
ns:comic_books.comic_book_series.issues	ns:comic_books.comic_book_series	ns:comic_books.comic_book_issue
ns:broadcast.tv_channel.satellite_availability..broadcast.cable_satellite_availability.provider	ns:broadcast.tv_channel	ns:business.business_operation
ns:base.activism.organization.area_of_activism	ns:base.activism.organization	ns:base.activism.activism_issue
ns:user.mcstrother.default_domain.arterial_origin.origin_to	ns:user.mcstrother.default_domain.arterial_origin	ns:user.mcstrother.default_domain.artery
ns:spaceflight.space_program.missions	ns:spaceflight.space_program	ns:spaceflight.space_mission
ns:base.bioventurist.product.sales..base.bioventurist.sales.area	ns:base.bioventurist.product	ns:base.bioventurist.bv_geography
ns:boats.ship_designer.boats_designed	ns:boats.ship_designer	ns:boats.ship
ns:base.zionism.settlement_type.settlement_type_of	ns:base.zionism.settlement_type	ns:base.zionism.settlement
ns:base.goodrelations.hproduct.product_line	ns:base.goodrelations.hproduct	ns:business.product_line
ns:user.mt.default_domain.metabolite.associated_disorder	ns:user.mt.default_domain.metabolite	ns:medicine.disease
ns:user.jamslevy.plopquiz.proficiency.proficiency_domain	ns:user.jamslevy.plopquiz.proficiency	ns:user.jamslevy.plopquiz.proficiency_domain
ns:user.sbennett.default_domain.automobile_manufacturer.models	ns:user.sbennett.default_domain.automobile_manufacturer	ns:user.sbennett.default_domain.automobile
ns:language.human_language.dialects	ns:language.human_language	ns:language.language_dialect
ns:base.argumentmaps.moral_support.supporter	ns:base.argumentmaps.moral_support	ns:base.argumentmaps.moral_agent
ns:astronomy.celestial_object_category.subcategory_of	ns:astronomy.celestial_object_category	ns:astronomy.celestial_object_category
ns:food.beer.from_region	ns:food.beer	ns:food.beer_country_region
ns:location.country.gdp_nominal_per_capita..measurement_unit.dated_money_value.currency	ns:location.country	ns:finance.currency
ns:distilled_spirits.distilled_spirit.bottler	ns:distilled_spirits.distilled_spirit	ns:distilled_spirits.spirit_bottler
ns:organization.organization.headquarters..location.mailing_address.country	ns:organization.organization	ns:location.country
ns:base.database.database.topic_s	ns:base.database.database	ns:base.database.database_topic
ns:conferences.conference_series.type_of_conference	ns:conferences.conference_series	ns:conferences.type_of_conference
ns:base.events.food_festival.food_celebrated	ns:base.events.food_festival	ns:base.events.food_festival_subject
ns:fictional_universe.fictional_creature.fictional_creature_species	ns:fictional_universe.fictional_creature	ns:fictional_universe.character_species
ns:base.nascar.nascar_driver.car_make	ns:base.nascar.nascar_driver	ns:automotive.make
ns:base.peleton.road_bicycle_racing_event.winner	ns:base.peleton.road_bicycle_racing_event	ns:base.peleton.cyclist
ns:organization.organization.legal_structure	ns:organization.organization	ns:business.company_type
ns:food.beer_style.beers	ns:food.beer_style	ns:food.beer
ns:base.mediaextended.media_franchise.tv_programs	ns:base.mediaextended.media_franchise	ns:tv.tv_program
ns:royalty.noble_rank.lower_rank..royalty.precedence.lower_rank	ns:royalty.noble_rank	ns:royalty.noble_rank
ns:broadcast.radio_station_owner.radio_stations	ns:broadcast.radio_station_owner	ns:broadcast.radio_station
ns:royalty.order_of_chivalry.officers..royalty.chivalric_order_position_tenure.officer	ns:royalty.order_of_chivalry	ns:royalty.chivalric_order_officer
ns:base.newsevents.photograph.photographed_event	ns:base.newsevents.photograph	ns:base.newsevents.photographed_event
ns:base.mystery.cryptid_classification.people_who_investigated_this_class_of_cryptid	ns:base.mystery.cryptid_classification	ns:base.mystery.cryptozoologist
ns:comic_books.comic_book_character.story_specific_appearances	ns:comic_books.comic_book_character	ns:comic_books.comic_book_story
ns:royalty.order_of_chivalry.founders	ns:royalty.order_of_chivalry	ns:royalty.chivalric_order_founder
ns:base.cycleroute.cycle_route.network	ns:base.cycleroute.cycle_route	ns:base.cycleroute.cycle_route_network
ns:finance.stock_exchange.companies_traded..business.stock_ticker_symbol.stock_exchange	ns:finance.stock_exchange	ns:finance.stock_exchange
ns:base.americancomedy.comedy_genre.comedians_in_this_genre	ns:base.americancomedy.comedy_genre	ns:base.americancomedy.comedian
ns:people.person.education..education.education.specialization	ns:people.person	ns:education.field_of_study
ns:military.military_commander.military_commands..military.military_command.military_conflict	ns:military.military_commander	ns:military.military_conflict
ns:government.political_appointer.appointees..government.government_position_held.office_holder	ns:government.political_appointer	ns:government.politician
ns:base.warriors.clan.current_deputy	ns:base.warriors.clan	ns:base.warriors.clan_cat
ns:amusement_parks.park.areas	ns:amusement_parks.park	ns:amusement_parks.amusement_park_area
ns:fictional_universe.fictional_character.siblings..fictional_universe.sibling_relationship_of_fictional_characters.siblings	ns:fictional_universe.fictional_character	ns:fictional_universe.fictional_character
ns:base.bio2rdf.bm.link_from	ns:base.bio2rdf.bm	ns:base.bio2rdf.bm
ns:user.jasso.default_domain.instant_messagers.supported_networks	ns:user.jasso.default_domain.instant_messagers	ns:user.jasso.default_domain.instant_messenger_network
ns:user.thadguidry.default_domain.fictional_character_group.fictional_characters_of_group	ns:user.thadguidry.default_domain.fictional_character_group	ns:fictional_universe.fictional_character
ns:base.standardizedtesting.test_giving_organization.tests_being_developed	ns:base.standardizedtesting.test_giving_organization	ns:base.standardizedtesting.standardized_test
ns:user.jamie.military_awards.award.recipient..user.jamie.military_awards.circumstances_for_award.event	ns:user.jamie.military_awards.award	ns:time.event
ns:broadcast.content.broadcast	ns:broadcast.content	ns:broadcast.broadcast
ns:metropolitan_transit.transit_line.stops	ns:metropolitan_transit.transit_line	ns:metropolitan_transit.transit_stop
ns:user.robert.us_congress.congressional_caucus.current_senate_members	ns:user.robert.us_congress.congressional_caucus	ns:user.robert.us_congress.us_senator
ns:organization.organization.geographic_scope	ns:organization.organization	ns:organization.organization_scope
ns:base.popstra.location.arrestee..base.popstra.arrest.arrested_person	ns:base.popstra.location	ns:base.popstra.celebrity
ns:games.game.derivative_games	ns:games.game	ns:games.game
ns:base.horseracing.jockey.races..base.horseracing.race_results.horse	ns:base.horseracing.jockey	ns:base.horseracing.racehorse
ns:user.margit.default_domain.research_project.participants	ns:user.margit.default_domain.research_project	ns:organization.organization
ns:base.schemastaging.organization_extra.phone_number..base.schemastaging.phone_sandbox.contact_category	ns:base.schemastaging.organization_extra	ns:organization.contact_category
ns:martial_arts.martial_art.category	ns:martial_arts.martial_art	ns:martial_arts.martial_art_category
ns:book.periodical.publisher..book.periodical_publisher_period.publisher	ns:book.periodical	ns:book.periodical_publisher
ns:music.performance_role.regular_performances..music.group_membership.role	ns:music.performance_role	ns:music.performance_role
ns:biology.organism.organism_type	ns:biology.organism	ns:biology.organism_classification
ns:sports.sports_position.players..soccer.football_roster_position.team	ns:sports.sports_position	ns:sports.sports_team
ns:base.phobias.phobia.also_caused_by_medical_condition	ns:base.phobias.phobia	ns:medicine.disease
ns:cricket.cricket_tournament_event.host	ns:cricket.cricket_tournament_event	ns:location.country
ns:aviation.airport.operator	ns:aviation.airport	ns:aviation.airport_operator
ns:biology.taxonomic_authority.taxonomic_placement..biology.organism_classification_placement.lower_classification	ns:biology.taxonomic_authority	ns:biology.organism_classification
ns:transportation.bridge_type.bridges_of_this_type	ns:transportation.bridge_type	ns:transportation.bridge
ns:spaceflight.space_program.sponsor	ns:spaceflight.space_program	ns:spaceflight.space_program_sponsor
ns:computer.software.compatible_oses..computer.software_compatibility.operating_system	ns:computer.software	ns:computer.operating_system
ns:medicine.vector_of_disease.disease	ns:medicine.vector_of_disease	ns:medicine.infectious_disease
ns:base.americancomedy.comedy_group_founder.groups_founded	ns:base.americancomedy.comedy_group_founder	ns:base.americancomedy.comedy_group
ns:food.wine_style.place_of_origin	ns:food.wine_style	ns:wine.wine_region
ns:location.statistical_region.places_exported_to..location.imports_and_exports.currency	ns:location.statistical_region	ns:finance.currency
ns:olympics.olympic_athlete.country..olympics.olympic_athlete_affiliation.sport	ns:olympics.olympic_athlete	ns:olympics.olympic_sport
ns:base.represent.agent.employed_by..base.represent.agent_agency_relationship.agency	ns:base.represent.agent	ns:base.represent.agency
ns:royalty.noble_rank.lower_rank..royalty.precedence.system	ns:royalty.noble_rank	ns:royalty.system_of_nobility
ns:interests.collection_category.collectors..interests.collection.items	ns:interests.collection_category	ns:interests.collectable_item
ns:cvg.computer_videogame.soundtracks	ns:cvg.computer_videogame	ns:cvg.video_game_soundtrack
ns:astronomy.type_of_planetographic_feature.planetographic_features_of_this_type	ns:astronomy.type_of_planetographic_feature	ns:astronomy.extraterrestrial_location
ns:award.award_ceremony.awards_presented..award.award_honor.award_winner	ns:award.award_ceremony	ns:award.award_winner
ns:dataworld.information_source.authority	ns:dataworld.information_source	ns:dataworld.provenance
ns:base.prison.prisoner.imprisoned..base.prison.imprisonment.prison	ns:base.prison.prisoner	ns:base.prison.prison
ns:education.honorary_degree_recipient.honorary_degrees..education.honorary_degree.institution	ns:education.honorary_degree_recipient	ns:education.educational_institution
ns:book.magazine.issues	ns:book.magazine	ns:book.magazine_issue
ns:user.alexander.default_domain.subgame.contained_within	ns:user.alexander.default_domain.subgame	ns:user.alexander.default_domain.supergame
ns:user.yarnover.default_domain.handcraft_technique.is_a_technique_of	ns:user.yarnover.default_domain.handcraft_technique	ns:user.yarnover.default_domain.handcraft
ns:base.propositions.proposition_issue.against	ns:base.propositions.proposition_issue	ns:base.propositions.proposition
ns:religion.religious_organization.member_organizations	ns:religion.religious_organization	ns:religion.religious_organization
ns:base.horsefacts.coat_locus_effect.coat_colors	ns:base.horsefacts.coat_locus_effect	ns:base.horsefacts.coat_color
ns:base.nasagcmd.gcmd_keyword1.included_within_keyword	ns:base.nasagcmd.gcmd_keyword1	ns:base.nasagcmd.gcmd_keyword1
ns:award.award_category.nominees..award.award_nomination.nominated_for	ns:award.award_category	ns:award.award_nominated_work
ns:religion.religion.sacred_sites	ns:religion.religion	ns:location.location
ns:user.robert.performance.performer.headline_performances..user.robert.performance.performance.other_performers	ns:user.robert.performance.performer	ns:user.robert.performance.performer
ns:user.robert.mobile_phones.mobile_phone.input_interface	ns:user.robert.mobile_phones.mobile_phone	ns:user.robert.mobile_phones.input_interface
ns:base.breakfast.breakfast_cereal_brand.variety_of	ns:base.breakfast.breakfast_cereal_brand	ns:base.breakfast.breakfast_cereal_brand
ns:base.crime.crime_accuser.accusations_made..base.crime.crime_accusation.suspect	ns:base.crime.crime_accuser	ns:base.crime.crime_suspect
ns:sports.sports_team.roster..soccer.football_roster_position.team	ns:sports.sports_team	ns:sports.sports_team
ns:base.conservation.legislation.jurisdiction	ns:base.conservation.legislation	ns:location.location
ns:tv.tv_character.appeared_in_tv_episodes..tv.tv_guest_role.episodes_appeared_in	ns:tv.tv_character	ns:tv.tv_series_episode
ns:computer.programming_language.influenced	ns:computer.programming_language	ns:computer.programming_language
ns:comic_books.comic_book_writer.comic_books_written	ns:comic_books.comic_book_writer	ns:comic_books.comic_book_story
ns:media_common.netflix_genre.titles	ns:media_common.netflix_genre	ns:media_common.netflix_title
ns:base.unitednations.united_nations_body.members..base.unitednations.united_nations_body_membership.member	ns:base.unitednations.united_nations_body	ns:base.unitednations.united_nations_member_state
ns:medicine.disease.medical_specialties	ns:medicine.disease	ns:medicine.medical_specialty
ns:theater.musical_soundtrack.play	ns:theater.musical_soundtrack	ns:theater.play
ns:base.filmcameras.camera.viewfinder_type	ns:base.filmcameras.camera	ns:base.filmcameras.viewfinder_type
ns:book.report_issuing_institution.technical_reports_issued	ns:book.report_issuing_institution	ns:book.technical_report
ns:user.jamie.default_domain.yacht_racing.yacht_racing_country.regattas..user.jamie.default_domain.yacht_racing.competitor.helmsman	ns:user.jamie.default_domain.yacht_racing.yacht_racing_country	ns:user.jamie.default_domain.yacht_racing.yacht_helmsman
ns:base.linkeddata.linked_data_website.maps_to	ns:base.linkeddata.linked_data_website	ns:base.linkeddata.linked_data_website
ns:sports.boxer.weight_division	ns:sports.boxer	ns:sports.boxing_weight_division
ns:user.pvonstackelberg.Futures_Studies.event.included_event	ns:user.pvonstackelberg.Futures_Studies.event	ns:user.pvonstackelberg.Futures_Studies.event
ns:user.alexbl.honorary_title.titled_person.honorary_title..user.alexbl.honorary_title.honorary_title_holding.honorary_title	ns:user.alexbl.honorary_title.titled_person	ns:user.alexbl.honorary_title.honorary_title
ns:base.mystery.cryptid.type_of_cryptid	ns:base.mystery.cryptid	ns:base.mystery.cryptid_classification
